sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU1,-4.41221,-11.98473,-51.61832,-0.24146,-0.66724,0.78442
MPU2,-25.20611,-6.22901,-40.73283,0.07886,-0.39868,1.05640
MPU1,-8.18321,27.32825,-22.61069,-0.33398,-0.72949,0.86572
MPU2,-5.29771,14.24428,-1.54198,0.03955,-0.45557,1.03003
MPU1,7.81679,-16.64122,12.62595,-0.58765,-0.79272,0.94824
MPU2,19.40458,-36.35115,40.27481,-0.09717,-0.49146,1.09497
MPU1,15.84733,-27.54198,40.94656,-0.38062,-0.79712,0.84863
MPU2,37.29771,-14.65649,56.07634,0.02026,-0.42578,1.00903
MPU1,2.91603,-17.05343,34.71756,-0.18481,-0.69873,0.69922
MPU2,30.38168,-38.73283,54.19847,-0.02148,-0.30640,0.99536
MPU1,5.28244,-37.66412,19.75573,-0.28394,-0.57983,0.65845
MPU2,10.79389,-44.73283,53.43512,0.00098,-0.22510,0.92725
MPU1,0.06107,-54.59542,4.50382,-0.15283,-0.53198,0.75586
