sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU2,-4.59542,6.07634,-8.64122,-0.04736,0.01831,0.97681
MPU1,-2.58015,8.06107,-5.93893,-0.08374,-0.23608,0.95557
MPU2,-4.82443,-1.58779,-2.85496,-0.11743,0.00098,0.97144
MPU1,0.74809,-3.90840,1.51145,-0.16382,-0.26001,0.99292
MPU2,-0.93130,-5.28244,4.67176,-0.09668,-0.03198,0.95386
MPU1,2.90076,-6.94656,4.09160,-0.08423,-0.27026,0.92651
MPU2,-2.51908,-3.95420,3.98473,-0.08252,-0.03418,0.95093
MPU1,-1.70992,-1.37405,2.79389,-0.07715,-0.29883,0.92700
MPU2,-5.95420,3.29771,0.42748,-0.08154,-0.05737,1.00464
MPU1,-2.54962,6.68702,3.12977,-0.09399,-0.30518,0.97729
MPU2,-4.22901,3.37405,3.84733,-0.11035,-0.05518,1.00220
MPU1,2.83969,-2.16794,8.12214,-0.12256,-0.30005,1.00659
MPU2,0.54962,-4.18321,7.84733,-0.05542,-0.03394,0.95728
MPU1,4.59542,-7.81679,2.62595,-0.00757,-0.30127,0.93066
MPU2,1.58779,-6.73282,0.36641,-0.06470,-0.05762,0.93652
MPU1,3.67939,0.76336,-1.03817,-0.07739,-0.30176,0.88110
MPU2,-4.19847,1.14504,-3.84733,-0.10181,-0.05176,0.96826
MPU1,-3.89313,4.82443,-3.12977,-0.08936,-0.28223,0.92236
MPU2,-5.09924,3.05344,-5.06870,-0.10156,-0.03320,0.96143
MPU1,0.65649,1.12977,-4.18321,-0.11401,-0.27954,0.98560
MPU2,-0.21374,0.07634,-2.22901,-0.11084,-0.02344,0.94727
MPU1,2.82443,-1.74046,0.30534,-0.12427,-0.23730,0.94287
MPU2,-3.29771,-4.32061,0.47328,-0.08813,-0.00928,0.93188
MPU1,-3.19084,-2.85496,0.90076,-0.08545,-0.26245,0.92578
MPU2,-7.43511,2.51908,-1.17557,-0.08398,-0.02539,0.98462
MPU1,-6.82443,6.36641,1.28244,-0.10620,-0.26929,0.96143
MPU2,-9.08397,5.25191,2.38168,-0.10815,-0.05420,1.02637
MPU1,1.37405,1.14504,8.44275,-0.14795,-0.34131,1.05273
MPU2,0.35115,-2.16794,8.00000,-0.08374,-0.06812,0.98999
MPU1,4.90076,-6.99237,5.12977,-0.04858,-0.32202,0.95337
MPU2,0.01527,-5.20611,4.67176,-0.08325,-0.07837,0.97827
MPU1,2.85496,-3.83206,5.23664,-0.09814,-0.33911,0.94043
MPU2,-1.66412,-2.67176,3.23664,-0.07300,-0.07324,0.99170
MPU1,-1.72519,-3.37405,-0.77863,-0.02246,-0.31470,0.93677
MPU2,1.19084,-3.14504,-5.38931,-0.05444,-0.05103,0.99854
MPU1,11.45038,0.18321,-7.64885,-0.05688,-0.36157,1.00879
MPU2,9.70992,-1.02290,-7.32824,-0.09448,-0.04858,0.92896
MPU1,10.54962,-4.96183,-7.54198,-0.12891,-0.23804,0.88257
MPU2,4.48855,-6.94656,-3.87786,-0.10962,-0.03369,0.89990
MPU1,3.75573,-2.22901,-3.60305,-0.10034,-0.24707,0.87036
MPU2,-3.93893,1.54198,-5.20611,-0.07886,-0.01270,0.94775
MPU1,-7.52672,9.78626,-2.79389,-0.07959,-0.23242,0.88110
MPU2,-10.79389,6.53435,-1.49618,-0.10376,-0.01660,0.98438
MPU1,-3.38931,6.21374,7.67939,-0.16284,-0.27466,1.02808
MPU2,-3.61832,0.33588,8.77863,-0.07837,-0.03247,0.99829
MPU1,3.34351,-8.10687,8.13740,-0.04224,-0.30396,1.00586
MPU2,0.21374,-7.90840,5.06870,-0.05249,-0.04346,0.98047
MPU1,0.50382,-4.12214,1.34351,-0.04199,-0.32446,0.92749
MPU2,-3.17557,-2.38168,1.54198,-0.07251,-0.07910,0.98584
MPU1,-0.87023,-2.61069,0.35115,-0.07593,-0.33911,0.95312
MPU2,0.77863,-1.40458,-1.61832,-0.07593,-0.06421,0.96094
MPU1,7.67939,-2.73282,-5.08397,-0.05249,-0.31885,0.96582
MPU2,7.83206,-2.71756,-6.27481,-0.07764,-0.04199,0.93164
MPU1,12.62595,1.45038,-6.38168,-0.08569,-0.26294,0.89575
MPU2,1.32824,0.91603,-7.64885,-0.10254,-0.00610,0.90869
MPU1,-3.57252,9.03817,-5.61832,-0.10083,-0.19434,0.82300
MPU2,-11.93893,8.77863,-4.15267,-0.12891,-0.00659,0.95312
MPU1,-7.49618,9.25191,6.70229,-0.20483,-0.25708,0.98071
MPU2,-9.54198,2.65649,9.75572,-0.13525,-0.04932,0.99438
MPU1,-1.75573,-5.40458,14.53435,-0.12793,-0.29858,1.02002
MPU2,-3.46565,-3.58779,11.20611,-0.04834,-0.03589,0.98022
MPU1,0.77863,-5.20611,6.00000,0.01416,-0.34668,0.99048
MPU2,-2.97710,0.58015,3.69466,-0.05322,-0.06177,1.01562
MPU1,-1.09924,-0.76336,2.56489,-0.07300,-0.33423,0.97803
MPU2,-0.48855,-2.74809,0.45802,-0.07080,-0.06738,0.99658
MPU1,7.61832,-5.14504,-4.21374,-0.04858,-0.35327,1.01270
MPU2,8.64122,-3.55725,-4.97710,-0.07397,-0.05835,0.94141
MPU1,12.38168,-2.67176,-6.90076,-0.07593,-0.29004,0.90088
MPU2,5.48092,-1.66412,-5.48092,-0.09595,-0.02905,0.90845
MPU1,4.42748,3.43511,-3.48092,-0.10718,-0.22095,0.84399
MPU2,-8.13740,2.70229,-5.31298,-0.11353,-0.00171,0.93750
MPU1,-10.35114,9.28244,0.25954,-0.13745,-0.23022,0.89600
MPU2,-11.14504,6.54962,2.88550,-0.13452,-0.06201,1.00049
MPU1,-1.96947,-1.46565,10.80916,-0.19312,-0.32129,1.04468
MPU2,-3.17557,-1.31298,9.86260,-0.07153,-0.04541,0.98804
MPU1,0.09160,-4.82443,5.90840,-0.00195,-0.31348,0.94678
MPU2,-2.47328,-3.96947,3.06870,-0.04712,-0.05908,0.98975
MPU1,1.67939,-2.13740,2.70229,-0.07349,-0.34351,0.98022
MPU2,-1.06870,-4.58015,-0.27481,-0.07886,-0.06543,0.98560
MPU1,2.51908,-2.62595,-5.00763,-0.04565,-0.33838,0.94946
MPU2,4.48855,-3.64885,-7.16031,-0.08350,-0.06128,0.96411
MPU1,10.47328,0.25954,-9.19084,-0.08618,-0.33008,0.95044
MPU2,7.78626,2.21374,-7.66412,-0.09595,-0.05225,0.91406
MPU1,8.47328,3.06870,-4.93130,-0.12280,-0.22021,0.86401
MPU2,-2.70229,1.49618,-5.81679,-0.09790,0.01343,0.90723
MPU1,-7.89313,8.62595,-1.52672,-0.10034,-0.17847,0.83350
MPU2,-14.99237,5.29771,0.51908,-0.12256,0.00220,0.96118
MPU1,-11.03817,3.23664,9.20611,-0.19409,-0.26831,1.00244
MPU2,-9.16031,-0.18321,12.53435,-0.13403,-0.05811,1.01416
MPU1,0.99237,-6.71756,14.88550,-0.12695,-0.34351,1.05493
MPU2,1.22137,-4.61069,11.16031,-0.06226,-0.06812,0.99170
MPU1,3.92366,-6.83969,4.58015,-0.01514,-0.37354,0.94727
MPU2,1.86260,-0.71756,2.18321,-0.06641,-0.10010,0.99585
MPU1,5.12977,-2.79389,0.16794,-0.07153,-0.37256,0.93848
MPU2,3.02290,-1.66412,-2.71756,-0.06445,-0.08740,0.97046
MPU1,8.80916,-0.21374,-6.48855,-0.02441,-0.32715,0.93140
MPU2,6.13740,-2.30534,-8.65649,-0.06445,-0.02515,0.90332
MPU1,7.84733,1.66412,-8.21374,-0.07959,-0.24268,0.86499
MPU2,-0.41221,1.20611,-8.87023,-0.08765,0.00659,0.90942
MPU1,-2.96183,6.13740,-7.03817,-0.10693,-0.19604,0.85986
MPU2,-12.06107,3.90840,-6.35115,-0.13184,0.01196,0.95923
MPU1,-10.73282,7.20611,1.08397,-0.20264,-0.24731,0.97241
MPU2,-10.47328,3.54198,6.29008,-0.15015,-0.04712,1.01099
MPU1,-0.62595,-2.61069,14.33588,-0.21289,-0.32349,1.06421
