sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU2,-0.45802,0.30534,-0.35115,0.13550,-0.09009,0.96021
MPU1,73.51145,91.45038,-54.30534,0.04688,-0.48193,0.75439
MPU2,-8.87023,0.54962,-0.62595,0.11108,-0.09302,0.95752
MPU1,43.51145,39.55725,-35.34351,-0.33667,-0.52148,0.70776
MPU2,-6.74809,3.17557,-2.51908,0.12573,-0.09839,0.99487
MPU1,28.68702,16.36641,5.26718,-0.52271,-0.53052,0.80591
MPU2,-1.51145,1.20611,-1.11450,0.10889,-0.11743,0.98755
MPU1,-16.12214,25.98473,-12.10687,-0.39282,-0.42334,0.68750
MPU2,-4.88550,-0.01527,-2.18321,0.10498,-0.09888,0.95874
MPU1,13.57252,6.41221,-14.12214,-0.30664,-0.53027,0.84521
MPU2,-4.79389,-0.48855,0.42748,0.13257,-0.12451,0.96704
MPU1,2.65649,-7.37405,-3.20611,-0.34399,-0.51147,0.80249
MPU2,-4.38168,-5.41985,-1.57252,0.10718,-0.09082,0.98706
MPU1,-3.60305,-1.64885,-5.46565,-0.35864,-0.49097,0.77075
MPU2,4.97710,1.92366,2.13740,0.16528,-0.13989,0.94263
MPU1,-2.87023,-2.47328,-1.98473,-0.25635,-0.42871,0.74048
MPU2,-1.06870,-3.95420,-0.64122,0.10986,-0.10327,0.97583
MPU1,5.29771,1.12977,9.31298,-0.33545,-0.56982,0.86108
MPU2,6.06107,-4.85496,1.37405,0.13110,-0.11328,0.96240
MPU1,-5.78626,-3.84733,26.00000,-0.32056,-0.47241,0.71924
MPU2,2.41221,2.65649,0.80916,0.14648,-0.08032,0.98950
MPU1,-26.73282,-102.94656,71.64886,-0.54224,-0.52148,0.79883
MPU2,11.89313,-12.56489,4.19847,0.13110,-0.10864,0.91577
MPU1,-53.17557,-70.74809,36.74809,-0.06616,-0.45166,0.77466
MPU2,1.23664,0.10687,4.73282,0.09717,-0.09277,0.97363
MPU1,-12.42748,-34.96183,17.31298,-0.36890,-0.51611,0.74951
MPU2,2.79389,-3.81679,7.12977,0.13330,-0.08789,0.97852
MPU1,-29.89313,-16.45802,13.32824,-0.26270,-0.51367,0.85718
MPU2,-1.35878,-2.24427,5.55725,0.12402,-0.05640,0.97485
MPU1,-6.07634,-11.51145,5.37405,-0.25220,-0.57202,0.79272
MPU2,-3.58779,2.93130,3.35878,0.18164,-0.08472,0.96484
MPU1,-12.80916,3.00763,10.44275,-0.27881,-0.58765,0.80981
MPU2,-3.77099,-0.97710,4.00000,0.11328,-0.07568,0.98877
MPU1,-0.80916,3.96947,-29.26718,-0.21802,-0.60083,0.85571
MPU2,-0.73282,-0.54962,0.65649,0.15991,-0.09937,0.96973
MPU1,10.39695,36.48855,-26.80916,-0.38745,-0.49634,0.57739
MPU2,-4.21374,2.58015,-3.64885,0.11548,-0.07788,0.99365
MPU1,21.02290,7.74046,-38.85496,-0.33154,-0.51050,0.68823
MPU2,-4.18321,-2.71756,-3.48092,0.15747,-0.08472,0.95654
MPU1,33.57252,26.71756,-28.12214,-0.17188,-0.63770,0.82812
MPU2,-9.52672,0.90076,-3.16031,0.10474,-0.07275,0.98535
MPU1,44.29008,13.83206,-22.91603,-0.33105,-0.57153,0.83423
MPU2,-4.76336,0.36641,-1.08397,0.13477,-0.11108,0.91968
MPU1,34.67176,5.83206,-11.54198,-0.23462,-0.49683,0.79712
MPU2,-9.14504,-2.87023,-4.67176,0.08203,-0.08618,0.96973
MPU1,24.76336,6.79389,-8.87023,-0.36670,-0.50635,0.78320
MPU2,-5.83206,6.65649,-0.65649,0.13770,-0.10889,0.95288
MPU1,103.55725,-10.44275,-1.40458,-0.16748,-0.49780,0.79492
MPU2,-7.67939,-1.09924,-1.89313,0.09155,-0.09058,0.95605
MPU1,12.71756,21.22137,1.41985,-0.35767,-0.40332,0.81714
MPU2,-5.23664,0.82443,-1.51145,0.12549,-0.10571,0.99609
MPU1,6.54962,0.00000,-11.46565,-0.18018,-0.41162,0.85645
MPU2,-0.97710,1.11450,0.21374,0.15015,-0.11719,0.96460
MPU1,0.94656,3.95420,1.55725,-0.30493,-0.41895,0.87109
MPU2,-0.15267,-1.81679,0.22901,0.10767,-0.10986,0.97485
MPU1,-14.68702,-4.93130,6.65649,-0.33374,-0.41699,0.82861
MPU2,3.74046,-4.53435,1.90840,0.10962,-0.11816,0.94873
MPU1,-3.89313,4.44275,1.63359,-0.25220,-0.36865,0.78076
MPU2,1.96947,-3.31298,-0.54962,0.12598,-0.09961,0.95557
MPU1,-6.94656,-33.72519,60.91603,-0.42358,-0.42285,0.83472
MPU2,7.57252,-5.84733,0.09160,0.11279,-0.10938,0.97778
MPU1,-87.02290,-23.46565,44.87023,-0.19751,-0.28223,0.70825
MPU2,3.37405,-3.64885,0.07634,0.15601,-0.09058,0.96216
MPU1,-18.36641,-42.71756,37.14504,-0.41016,-0.63867,1.01343
MPU2,6.32061,-0.44275,4.27481,0.12231,-0.08545,1.04980
MPU1,-10.67176,-18.38168,7.60305,-0.23291,-0.41504,0.79443
MPU2,3.52672,-8.56489,4.03053,0.14087,-0.07495,0.94360
MPU1,-2.15267,-44.13741,7.78626,-0.31641,-0.53149,0.86328
MPU2,1.46565,-4.42748,4.99237,0.17627,-0.06421,1.00317
MPU1,-2.74809,-10.51908,3.81679,-0.16162,-0.43628,0.81689
MPU2,0.59542,-7.41985,2.09160,0.14966,-0.06836,0.92285
MPU1,23.81679,-13.28244,2.16794,-0.31055,-0.50586,0.85962
MPU2,1.61832,-7.14504,6.90076,0.11890,-0.07788,0.99194
MPU1,68.10687,3.83206,-15.32824,-0.06494,-0.56177,1.04590
MPU2,-5.02290,0.24427,4.09160,0.15210,-0.02881,1.01660
MPU1,88.64122,50.88550,-50.83969,-0.14233,-0.36328,0.83057
MPU2,-5.72519,-5.02290,1.81679,0.10938,-0.06787,0.95068
MPU1,73.29771,10.16794,-33.75573,-0.08838,-0.37451,0.90381
MPU2,-9.77099,2.03053,3.03817,0.17163,-0.08203,0.97168
MPU1,59.34351,5.70992,-21.05343,-0.33838,-0.24731,0.76514
MPU2,-1.55725,-1.49618,1.00763,0.19897,-0.10156,0.97021
MPU1,33.92366,-2.04580,-18.06107,-0.20361,-0.11548,0.73779
MPU2,-3.49618,0.91603,-1.78626,0.20068,-0.08789,0.92676
MPU1,9.45038,-16.77863,4.22901,-0.30542,-0.20850,0.90723
MPU2,-3.83206,-6.35115,0.62595,0.11670,-0.10400,0.92432
MPU1,1.32824,1.70992,-11.45038,-0.16992,-0.14478,0.83228
MPU2,-3.03817,-1.86260,0.83969,0.17432,-0.08203,0.95972
MPU1,-16.59542,-4.36641,3.89313,-0.30225,-0.22070,0.91846
MPU2,1.98473,-6.38168,-0.09160,0.17920,-0.09937,0.93457
MPU1,-24.56489,-23.90840,41.16031,-0.31201,-0.23877,0.86792
MPU2,4.62595,-6.44275,-0.73282,0.13452,-0.08813,0.94116
MPU1,-73.67939,-50.73283,60.88550,-0.32495,-0.22754,0.89771
MPU2,4.10687,-6.44275,-2.74809,0.16431,-0.07349,1.01709
MPU1,-49.40458,-25.54198,21.48092,-0.12842,-0.29980,0.95703
MPU2,7.67939,-6.47328,0.32061,0.21167,-0.09497,0.92261
MPU1,-23.29771,-22.06107,22.29008,-0.23242,-0.36963,0.92822
MPU2,0.99237,-1.70992,-0.54962,0.16406,-0.04614,1.01318
MPU1,-32.94656,-21.63359,13.06870,-0.24561,-0.39111,0.91821
MPU2,5.86260,-3.28244,5.00763,0.19263,-0.08496,0.89868
MPU1,-0.50382,-5.28244,11.54198,-0.12964,-0.31885,0.85303
MPU2,-3.51145,-1.72519,0.61069,0.17065,-0.04321,0.95459
MPU1,-4.61069,-3.31298,-2.74809,-0.17212,-0.43774,0.96655
MPU2,-0.07634,-0.70229,0.10687,0.19458,-0.07788,0.95996
MPU1,1.37405,2.54962,-21.61832,-0.15894,-0.37671,0.91406
MPU2,0.22901,-1.72519,1.11450,0.14307,-0.05737,0.94165
MPU1,34.74809,65.05344,-62.53435,0.12646,-0.39136,0.96875
MPU2,-6.99237,0.68702,0.83969,0.16699,-0.03442,0.99292
MPU1,9.37405,34.27481,-54.36641,-0.16699,-0.24121,0.67310
MPU2,-5.80153,5.95420,-1.22137,0.23169,-0.07178,0.91675
MPU1,41.58779,13.09924,-14.59542,-0.30225,-0.37305,0.90039
MPU2,-7.23664,-0.97710,-0.22901,0.17676,-0.07178,0.96460
MPU1,21.45038,10.39695,-13.11450,-0.20605,-0.33643,0.89380
MPU2,-2.97710,-1.72519,-1.69466,0.18140,-0.07104,0.94043
MPU1,3.49618,-1.16031,0.70229,-0.22510,-0.30811,0.90479
MPU2,-5.40458,2.25954,1.05344,0.18677,-0.07642,0.96826
MPU1,-4.16794,-3.25191,0.01527,-0.27588,-0.27344,0.83374
MPU2,-0.99237,0.93130,-0.76336,0.18823,-0.06494,0.97705
MPU1,-0.70229,0.18321,5.57252,-0.26660,-0.30859,0.93262
MPU2,-1.20611,-2.13740,-2.03053,0.19531,-0.06812,0.95068
MPU1,-0.30534,-38.18320,62.74809,-0.42847,-0.31738,0.87524
MPU2,-0.30534,-8.18321,-0.12214,0.16431,-0.07129,0.97021
MPU1,-5.20611,-3.51145,-2.90076,-0.06665,-0.31079,0.92065
MPU2,3.31298,2.53435,0.99237,0.22314,-0.08032,0.98071
MPU1,-17.43511,-2.94656,-10.48855,-0.27173,-0.28149,0.87622
MPU2,-0.61069,-3.89313,-1.84733,0.19141,-0.05273,0.97046
MPU1,-33.49618,-4.62595,49.34351,-0.33228,-0.36304,0.87720
